code,product_name,quantity,packaging_en,brands_en,categories_en,origins_en,labels_en,countries_en,nutriscore_grade,pnns_groups_1,pnns_groups_2,food_groups_en,environmental_score_score,environmental_score_grade,main_category_en,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
6409100070458,"Camping grillimakkara","4 kpl, 360 g","","Hk","Meats and their products,Prepared meats,Sausages,Smoked sausages","","No gluten,Source of proteins,High in salt - Finland,High proteins,No lactose,fi:Hyvää Suomesta","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Smoked sausages","",""
6409100072193,"Fresh Bowl Tofu Rice & Sesame-Sauce","315g","","Via","Meals,Rice dishes","","No gluten,Vegetarian,Source of proteins,Vegan,High proteins,No lactose","Finland","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Rice dishes","",""
6409100074463,"kana-pinaatti NUGGETIT","200 g","","Kariniemen","Meats and their products,Meals,Meat preparations,Chicken and its products,Chicken preparations,Meals with meat,Breaded products,Poultry meals,Meals with chicken,Poultry nuggets,Breaded chicken,Chicken nuggets","","Source of proteins,High proteins,No lactose","Finland","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Chicken nuggets","",""
6409100075927,"Fried Chicken paneroituja kypsiä kanansiipiä","630 g","","Hook","Meats and their products,Meats,Chicken and its products,Poultries,Chickens,Cooked poultries,Cooked chicken,Chicken wings","","No gluten,Source of proteins,High in salt - Finland,High proteins,No lactose,fi:Hyvää Suomesta","Finland","d","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chicken wings","",""
6409249995438,"Smoked halloumi & roots pan","280 g","","Mattila-bros","Dairies,Fermented foods,Fermented milk products,Cheeses,Meals,Meat alternatives,Cypriot cheeses,Grilling cheeses,Halloumi","","Avainlippu,No lactose","Finland","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Halloumi","",""
6409400119277,"Revitty kana taco-maustettu","150 g","","Pouttu","Meats and their products,Meats,Chicken and its products,Poultries,Chickens","","High in salt - Finland","Finland","b","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chickens","",""
6409538431531,"Aiolimajoneesi","270 g","","Auran","Condiments,Sauces,Aiolis","","fi:Hyvää Suomesta","Finland","d","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Aiolis","",""
6409620015038,"Cheddar grillimakkara","230 g","","Snellman","Dairies,Fermented foods,Fermented milk products,Cheeses,Meats and their products,Prepared meats,Sausages","","High in salt - Finland,fi:Hyvää Suomesta","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Sausages","",""
6409770080603,"Kurptsansiemen & pellava","250g","","Rosten","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Crispbreads","","Low or no salt,Low salt,Source of fibre,Source of proteins,High fibres,High proteins,No additives","Finland","d","Cereals and potatoes","Bread","Cereals and potatoes,Bread",,"","Crispbreads","",""
6410222005907,"Barista kaurajuoma","5 dl","","Fazer,Fazer-aito","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","FSC,FSC Mix","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6410222008304,"Sunshine kaurajuoma","1 L","","Aito,Fazer","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","Vegetarian,Vegan,FSC,FSC Mix,fi:Hyvää Suomesta,fi:Sydänmerkki","Finland","c","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6410222008601,"Kaurajuoma","1 L","","Fazer,Aito","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","Vegetarian,Vegan,FSC,FSC Mix,fi:Sydänmerkki","Finland","c","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6410222008700,"Kaurajuoma Barista","1 L","","Fazer,Aito","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","Vegetarian,Vegan,FSC,FSC Mix","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6410381080005,"Sips Original","35 g","","Taffel","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps","","No gluten,Vegetarian,Vegan,No lactose","Finland","unknown","Salty snacks","Appetizers","Salty snacks,Appetizers",,"","Potato crisps","",""
6410381081682,"San Diego Spicy Tomato","325g","","Taffel","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps","","No gluten,Vegetarian,Vegan","Finland","d","Salty snacks","Appetizers","Salty snacks,Appetizers",,"","Potato crisps","",""
6410381090561,"Sips","325g","","Taffel","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Meals,Crisps,Potato crisps","","No gluten,No lactose,fi:valmistettu-suomessa","Finland","d","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Potato crisps","",""
6410381092213,"Honey roasted nuts","150 g","","Taffel","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Nuts and their products,Nuts,Roasted nuts,Peanuts,Roasted peanuts","","No gluten,No lactose","Finland","c","Salty snacks","Nuts","Salty snacks,Nuts",,"","Roasted peanuts","",""
6410400033722,"Suomalainen Kaurahiutale","1 kg","","Pirkka,Myllyn-paras","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rolled oats","","Source of fibre,High fibres,fi:Hyvää Suomesta","Finland","a","Cereals and potatoes","Breakfast cereals","Cereals and potatoes,Breakfast cereals",,"","Rolled oats","",""
6410402022953,"Suomalainen varhaisperuna","1 kg","","Pirkka","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Potatoes,fi:varhaisperunat","","fi:Sirkkalehtimerkki","Finland","a","Cereals and potatoes","Potatoes","Cereals and potatoes,Potatoes",,"","fi:varhaisperunat","",""
6410402023059,"Appelsiinitäysmehu","1 L","","Pirkka","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Orange juices,fi:appelsiinitäysmehut","","FSC,FSC Mix","Finland","c","Beverages","Fruit juices","Beverages,Unsweetened beverages",,"","fi:appelsiinitäysmehut","",""
6410405070463,"Lenkki","540 g","","Pirkka","Meats and their products,Prepared meats,Sausages","","fi:Hyvää Suomesta","Finland","d","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Sausages","",""
6410405088383,"Kikherneet","380g, 230 g","","Pirkka","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Seeds,Canned plant-based foods,Legume seeds,Pulses,Chickpeas,Canned legumes,Canned chickpeas","","Source of fibre,Source of proteins,FSC,FSC Mix,High fibres,High proteins,fi:Sydänmerkki","Finland","a","Cereals and potatoes","Legumes","Cereals and potatoes,Legumes",,"","Canned chickpeas","",""
6410405124760,"Earl Grey","50 x 2g","","Pirkka","Plant-based foods and beverages,Beverages,Hot beverages,Plant-based beverages,Teas,Black teas","","Sustainable farming,UTZ Certified","Finland","b","Beverages","Unsweetened beverages","Beverages,Unsweetened beverages",,"","Black teas","",""
6410405191311,"Pensasmustikka","125g","","Pirkka","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Berries,Blueberries,Bilberries","","Organic,EU Organic,BE-BIO-02","Finland","a","Fruits and vegetables","Fruits","Fruits and vegetables,Fruits",,"","Bilberries","",""
6410405200334,"Luomutofu","250 g","","Pirkka","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Meat alternatives,Tofu","","Organic,Vegetarian,EU Organic,Vegan,Avainlippu,FI-EKO-201","Finland","a","Cereals and potatoes","Legumes","Cereals and potatoes,Legumes",,"","Tofu","",""
6410405203663,"Mangosose","0.5L","","Pirkka","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Tropical fruits,Mangoes","","FSC,FSC Mix,fi:Sydänmerkki","Finland","a","Fruits and vegetables","Fruits","Fruits and vegetables,Fruits",,"","Mangoes","",""
6410405223944,"Cheddar sulatejuustoviipaleet","200 g ℮","","Pirkka","Dairies,Fermented foods,Fermented milk products,Cheeses,Meals,Cow cheeses,Cheeses from the United Kingdom,Cheeses from England,Sliced cheeses,fr:Fondues,Cheddar cheese,Cheddar slices","","Non-EU Agriculture,EU Agriculture,EU/non-EU Agriculture","Finland","e","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Cheddar slices","",""
6410405229090,"Luomupepperonisalami","100g","","Pirkka","Meats and their products,Meats,Prepared meats,Pork and its products,Cured sausages,Pork,Salami,Pork salami","","No gluten,Organic,EU Organic,FI-EKO-201,No lactose,fi:Hyvää Suomesta","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Pork salami","",""
6410405237262,"Juuresranskalaiset","450 g","","Pirkka","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Freeze-dried foods,Freeze-dried plant-based foods","","No gluten","Finland","a","Cereals and potatoes","Legumes","Cereals and potatoes,Legumes",,"","Freeze-dried plant-based foods","",""
6410405266934,"Proteiinijuoma Banaani & Toffee","250 ml","","Pirkka","Beverages and beverages preparations,Beverages,Dairies,Dairy drinks,Dietary supplements,Bodybuilding supplements,Protein shakes","","FSC,FSC Mix","Finland","d","Beverages","Sweetened beverages","Beverages,Sweetened beverages",,"","Protein shakes","",""
6410405311856,"Tonnikalapalat soijaöljyssä","200 g","","Pirkka","Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas,Tunas in oil","","Dolphin Safe","Finland","a","Fish Meat Eggs","Fish and seafood","Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish",,"","Tunas in oil","",""
6410405319784,"Vaahtoutuva vaniljakastike","2,5 dl","","Pirkka","Condiments,Sauces,Dessert sauces","","FSC,FSC Mix","Finland","d","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Dessert sauces","",""
6410405322661,"Suomalainen Kaurahiutale","1 kg","","Pirkka","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rolled oats","","Source of fibre,High fibres,fi:Hyvää Suomesta,fi:Sydänmerkki","Finland","a","Cereals and potatoes","Breakfast cereals","Cereals and potatoes,Breakfast cereals",,"","Rolled oats","",""
6410405328205,"Kaurajuoma","1 L","","Pirkka","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","fi:Hyvää Suomesta,fi:Sydänmerkki","Finland","c","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6410405332356,"Kaurajuoma Barista","1 L","","Pirkka","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","FSC,FSC Mix","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6411020004451,"Reilun kaupan jasmiini tee","60g","","Forsman-tea","Plant-based foods and beverages,Beverages,Hot beverages,Plant-based beverages,Teas","","Fair trade,Fairtrade International","Finland","unknown","Beverages","Unsweetened beverages","Beverages,Unsweetened beverages",,"","Teas","",""
6411200000259,"Kaurajuoma kahviin","0,5 l","","Elovena","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","FSC,FSC Mix","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6411200001768,"Kahviin vanilja & kardemumma","1 L","","Elovena","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","Avainlippu,FSC,FSC Mix","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6411200107415,"Täysjyvä luomu kaurahiutale","900 g","","Elovena","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rolled oats","","Organic,EU Organic,FI-EKO-201,PEFC","Finland","a","Cereals and potatoes","Breakfast cereals","Cereals and potatoes,Breakfast cereals",,"","Rolled oats","",""
6411200111771,"Annospikapuuro omena & puolukka","6 x 40 g","","Elovena","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Porridge","","PEFC","Finland","a","Cereals and potatoes","Breakfast cereals","Cereals and potatoes,Breakfast cereals",,"","Porridge","",""
6411200113300,"Annospikapuuro Vireys ananas & papaija","5 x 35 g","","Elovena","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Porridge,Rolled oats","","PEFC","Finland","c","Cereals and potatoes","Breakfast cereals","Cereals and potatoes,Breakfast cereals",,"","Rolled oats","",""
6412000015887,"Valkosipulisalaattikastike","345ml","","Saarioinen","Condiments,Sauces,Salad dressings,Groceries","","Avainlippu","Finland","d","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Groceries","",""
6412000030644,"Pollo Limonello","280g","","Saarioinen","Meals,Pasta dishes","","Avainlippu","Finland","d","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Pasta dishes","",""
6412000031672,"spaghetti och köttfärssås","320 g","","Saarioinen","Condiments,Meats and their products,Meals,Pasta dishes,Sauces,Meat-based sauces,Pasta sauces,Meat-based pasta sauces,Bolognese sauces","","No lactose","Finland","c","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Bolognese sauces","",""
6412000031870,"Inkiväärinen kasvissosekeitto","300 g","","Saarioinen","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Meals,Soups,Cream soups,Reheatable soups,Vegetable soups,Cream of vegetable soups,Cream of carrot soups","","Source of fibre,High fibres","Finland","c","Fruits and vegetables","Soups","Fruits and vegetables,Soups",,"","Cream of carrot soups","",""
6412000032433,"Kermainen kanaruukku","300 g","","Saarioinen","Meals,Pasta dishes","","Avainlippu","Finland","unknown","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Pasta dishes","",""
6412000033126,"Ruismarjapuuro","400 g","","Saarioinen","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Meals,Breakfast cereals,Porridge","","Vegetarian,Vegan","Finland","c","Cereals and potatoes","Breakfast cereals","Cereals and potatoes,Breakfast cereals",,"","Porridge","",""
